dataset_name,model,target_class,pair_id,clean_count,adv_count,clean_path,adv_path
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000267.png,1605,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000267_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000267_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000271.png,895,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000271_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000271_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000275.png,38,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000275_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000275_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000279.png,182855,126,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000279_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000279_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000283.png,9622,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000283_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000283_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000287.png,3868,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000287_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000287_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000291.png,2548,1878,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000291_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000291_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000295.png,219626,212083,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000295_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000295_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000299.png,6211,5747,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000299_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000299_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000303.png,440,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000303_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000303_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000307.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000307_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000307_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000311.png,2847,2749,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000311_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000311_rgb_anon.png
acdc,SegFormer-B5,car,GP010376/gp010376_frame_000319.png,124836,75676,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010376/GP010376_frame_000319_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010376/GP010376_frame_000319_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000037.png,7207,1144,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000037_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000037_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000056.png,10939,2689,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000056_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000056_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000063.png,48535,105996,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000063_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000063_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000074.png,73195,45775,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000074_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000074_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000080.png,94719,7502,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000080_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000080_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000096.png,37666,55583,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000096_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000096_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000102.png,278435,164388,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000102_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000102_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000127.png,86589,85895,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000127_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000127_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000166.png,48658,113955,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000166_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000166_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000171.png,68189,91795,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000171_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000171_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000176.png,11003,3941,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000176_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000176_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000182.png,58710,71533,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000182_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000182_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000193.png,80450,147143,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000193_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000193_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000198.png,68966,19047,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000198_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000198_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000211.png,27357,3591,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000211_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000211_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000216.png,50540,79691,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000216_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000216_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000222.png,168,3675,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000222_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000222_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000276.png,43473,9499,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000276_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000276_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000337.png,1002,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000337_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000337_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000401.png,3665,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000401_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000401_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000411.png,23974,63572,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000411_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000411_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000444.png,12662,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000444_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000444_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000464.png,11177,7103,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000464_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000464_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000498.png,351685,121270,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000498_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000498_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000558.png,41358,5758,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000558_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000558_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000565.png,48510,2856,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000565_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000565_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000577.png,162112,14264,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000577_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000577_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000597.png,55501,220108,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000597_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000597_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000630.png,31449,40664,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000630_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000630_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000636.png,316970,248757,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000636_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000636_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000663.png,60177,55777,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000663_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000663_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000685.png,4182,15187,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000685_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000685_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000697.png,32575,38036,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000697_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000697_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000717.png,35831,13789,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000717_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000717_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000728.png,86188,182812,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000728_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000728_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000735.png,2292,236898,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000735_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000735_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000775.png,19347,358935,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000775_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000775_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000796.png,54383,57828,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000796_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000796_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000800.png,5470,2196,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000800_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000800_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000810.png,7423,1689,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000810_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000810_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000835.png,41185,4133,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000835_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000835_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000849.png,3404,1677,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000849_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000849_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000864.png,5805,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000864_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000864_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000869.png,37434,10084,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000869_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000869_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000902.png,29284,1181,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000902_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000902_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000906.png,48228,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000906_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000906_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000910.png,27864,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000910_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000910_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000922.png,146585,66076,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000922_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000922_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000938.png,15981,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000938_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000938_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000946.png,68327,1349,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000946_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000946_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000950.png,153776,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000950_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000950_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000962.png,41807,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000962_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000962_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000970.png,34810,63,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000970_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000970_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_000999.png,43594,31276,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_000999_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_000999_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_001006.png,15076,116998,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_001006_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_001006_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_001011.png,53741,198837,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_001011_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_001011_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_001019.png,24783,31352,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_001019_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_001019_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_001028.png,95059,12166,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_001028_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_001028_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_001042.png,57214,40457,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_001042_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_001042_rgb_anon.png
acdc,SegFormer-B5,car,GP010397/gp010397_frame_001047.png,79114,33452,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP010397/GP010397_frame_001047_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP010397/GP010397_frame_001047_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000001.png,0,2279,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000001_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000001_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000030.png,932,12406,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000030_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000030_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000042.png,4976,1121,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000042_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000042_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000069.png,12537,16174,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000069_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000069_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000079.png,3119,35511,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000079_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000079_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000087.png,19695,24968,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000087_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000087_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000111.png,1504,352,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000111_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000111_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000116.png,10599,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000116_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000116_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000121.png,3962,142,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000121_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000121_rgb_anon.png
acdc,SegFormer-B5,car,GP020397/gp020397_frame_000147.png,204101,451539,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GP020397/GP020397_frame_000147_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GP020397/GP020397_frame_000147_rgb_anon.png
